ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
7864,0,0,71,0,-71
7865,0,0,26,0,-26
7866,0,0,36,0,-36
7867,0,0,200,0,-200
7868,0,0,17,0,-17
7869,0,0,149,0,-149
7870,0,0,19,0,-19
7871,1,0,10,0,-10
7872,0,0,44,0,-44
7873,1,0,68,0,-68
7874,1,0,19,0,-19
7875,1,1,311,1585,1274
7876,1,0,5,0,-5
7877,1,0,94,0,-94
7878,0,0,107,0,-107
7879,1,1,153,1476,1323
7880,1,0,17,0,-17
7881,1,0,15,0,-15
7882,0,0,281,0,-281
7883,0,0,64,0,-64
7884,0,0,150,0,-150
7885,1,0,31,0,-31
7886,1,0,15,0,-15
7887,0,0,28,0,-28
7888,1,1,94,1601,1507
7889,1,1,1212,1344,132
7890,1,1,1817,1528,-289
7891,1,0,21,0,-21
7892,1,0,72,0,-72
7893,0,0,2,0,-2
7894,1,1,253,1277,1024
7895,0,0,76,0,-76
7896,0,0,24,0,-24
7897,0,0,85,0,-85
7898,1,1,278,1588,1310
7899,0,0,16,0,-16
7900,0,0,20,0,-20
7901,1,1,97,1833,1736
7902,1,1,1019,6323,5304
7903,0,0,7,0,-7
7904,1,0,32,0,-32
7905,1,1,396,2298,1902
7906,0,0,51,0,-51
7907,1,1,2196,1352,-844
7908,0,0,35,0,-35
7909,1,0,93,0,-93
7910,1,1,475,1418,943
7911,1,1,690,1423,733
7912,1,1,394,1374,980
7913,1,0,83,0,-83
7914,0,0,70,0,-70
7915,0,0,21,0,-21
7916,1,1,869,3014,2145
7917,1,0,89,0,-89
7918,0,0,9,0,-9
7919,1,1,430,1334,904
7920,0,0,0,0,0
7921,1,1,246,1770,1524
7922,1,1,200,1296,1096
7923,0,0,53,0,-53
7924,1,0,9,0,-9
7925,1,1,929,1699,770
7926,1,0,10,0,-10
7927,0,0,15,0,-15
7928,1,1,715,1257,542
7929,1,0,20,0,-20
7930,0,0,120,0,-120
7931,1,1,316,2069,1753
7932,1,0,24,0,-24
7933,0,0,59,0,-59
7934,1,1,233,1769,1536
7935,0,0,82,0,-82
7936,0,0,8,0,-8
7937,0,0,36,0,-36
7938,1,0,100,0,-100
7939,1,1,807,1405,598
7940,0,0,105,0,-105
7941,0,0,58,0,-58
7942,1,1,62,1771,1709
7943,1,1,900,1287,387
7944,1,1,186,2163,1977
7945,0,0,0,0,0
7946,0,0,26,0,-26
7947,1,0,20,0,-20
7948,0,0,62,0,-62
7949,1,0,16,0,-16
7950,1,0,82,0,-82
7951,1,1,529,2428,1899
7952,0,0,1,0,-1
7953,0,0,21,0,-21
7954,1,1,543,2447,1904
7955,1,0,16,0,-16
7956,1,1,432,1540,1108
7957,0,0,2,0,-2
7958,1,0,9,0,-9
7959,1,0,63,0,-63
7960,0,0,31,0,-31
7961,0,0,137,0,-137
7962,1,1,253,1419,1166
7963,0,0,33,0,-33
7964,0,0,9,0,-9
7965,1,1,994,2161,1167
7966,1,1,1428,1337,-91
7967,1,0,24,0,-24
7968,0,0,2,0,-2
7969,1,1,2445,1557,-888
7970,1,0,1,0,-1
7971,0,0,39,0,-39
7972,0,0,28,0,-28
7973,1,1,1679,1633,-46
7974,0,0,7,0,-7
7975,1,0,4,0,-4
7976,0,0,155,0,-155
7977,0,0,143,0,-143
7978,0,0,76,0,-76
7979,1,0,51,0,-51
7980,1,0,15,0,-15
7981,1,0,87,0,-87
7982,0,0,116,0,-116
7983,1,1,12,2116,2104
7984,1,0,14,0,-14
7985,0,0,13,0,-13
7986,1,0,31,0,-31
7987,0,0,108,0,-108
7988,0,0,11,0,-11
7989,1,1,182,1983,1801
7990,1,1,560,1665,1105
7991,1,1,535,1391,856
7992,0,0,7,0,-7
7993,1,0,13,0,-13
7994,0,0,16,0,-16
7995,1,0,1,0,-1
7996,1,1,965,1481,516
7997,1,1,209,2378,2169
7998,1,0,71,0,-71
7999,0,0,28,0,-28
8000,1,0,16,0,-16
8001,1,0,12,0,-12
8002,1,1,888,1410,522
8003,0,0,6,0,-6
8004,0,0,72,0,-72
8005,1,0,145,0,-145
8006,0,0,164,0,-164
8007,0,0,66,0,-66
8008,1,0,9,0,-9
8009,1,1,71,1499,1428
8010,0,0,6,0,-6
8011,1,1,88,1457,1369
8012,0,0,98,0,-98
8013,0,0,48,0,-48
8014,1,1,931,1994,1063
8015,0,0,0,0,0
8016,1,1,643,1655,1012
8017,0,0,186,0,-186
8018,1,0,16,0,-16
8019,0,0,5,0,-5
8020,0,0,12,0,-12
8021,0,0,3,0,-3
8022,0,0,87,0,-87
8023,1,0,1,0,-1
8024,1,1,1174,1254,80
8025,1,1,16,1809,1793
8026,0,0,38,0,-38
8027,1,1,450,1238,788
8028,1,0,60,0,-60
8029,1,0,19,0,-19
8030,1,0,16,0,-16
8031,1,0,132,0,-132
8032,1,0,33,0,-33
8033,1,0,46,0,-46
8034,1,1,753,1424,671
8035,1,0,85,0,-85
8036,1,1,796,2727,1931
8037,1,0,71,0,-71
8038,1,0,17,0,-17
8039,0,0,84,0,-84
8040,1,1,357,1916,1559
8041,1,1,258,1317,1059
8042,0,0,33,0,-33
8043,0,0,99,0,-99
8044,1,1,678,1564,886
8045,0,0,66,0,-66
8046,0,0,27,0,-27
8047,1,0,3,0,-3
8048,1,1,732,1654,922
8049,0,0,1,0,-1
8050,1,1,541,1240,699
8051,1,1,308,1840,1532
8052,1,0,128,0,-128
8053,1,0,21,0,-21
8054,0,0,3,0,-3
8055,1,0,25,0,-25
8056,0,0,153,0,-153
8057,1,0,10,0,-10
8058,1,0,40,0,-40
8059,1,1,346,1292,946
8060,1,0,51,0,-51
8061,1,0,62,0,-62
8062,0,0,21,0,-21
8063,1,1,194,1419,1225
8064,0,0,0,0,0
8065,0,0,22,0,-22
8066,1,1,447,1284,837
8067,0,0,65,0,-65
8068,0,0,20,0,-20
8069,1,1,580,1469,889
8070,1,0,69,0,-69
8071,0,0,8,0,-8
8072,1,1,128,1588,1460
8073,1,1,853,7213,6360
8074,1,1,1092,1671,579
8075,0,0,77,0,-77
8076,1,0,24,0,-24
8077,1,0,108,0,-108
8078,1,0,154,0,-154
8079,0,0,94,0,-94
8080,0,0,94,0,-94
8081,0,0,56,0,-56
8082,0,0,10,0,-10
8083,1,0,70,0,-70
8084,0,0,5,0,-5
8085,0,0,43,0,-43
8086,1,1,360,2273,1913
8087,1,0,14,0,-14
8088,0,0,23,0,-23
8089,0,0,43,0,-43
8090,1,0,13,0,-13
8091,1,1,1805,1512,-293
8092,1,1,1302,1870,568
8093,0,0,34,0,-34
8094,1,0,89,0,-89
8095,1,0,42,0,-42
8096,0,0,21,0,-21
8097,1,0,3,0,-3
8098,1,1,35,1452,1417
8099,1,1,2414,1410,-1004
8100,0,0,71,0,-71
8101,1,1,314,5173,4859
8102,1,0,10,0,-10
8103,0,0,56,0,-56
8104,1,1,169,1477,1308
8105,1,0,0,0,0
8106,1,1,127,2302,2175
8107,0,0,3,0,-3
8108,1,1,849,1563,714
8109,1,0,1,0,-1
8110,1,0,53,0,-53
8111,1,1,337,1891,1554
8112,1,1,901,2879,1978
8113,1,1,275,1578,1303
8114,0,0,1,0,-1
8115,0,0,32,0,-32
8116,1,0,54,0,-54
8117,1,1,1266,1813,547
8118,1,1,301,1676,1375
8119,0,0,44,0,-44
8120,0,0,9,0,-9
8121,1,1,355,1472,1117
8122,1,0,36,0,-36
8123,0,0,85,0,-85
8124,1,0,6,0,-6
8125,0,0,0,0,0
8126,0,0,16,0,-16
8127,1,0,112,0,-112
8128,0,0,27,0,-27
8129,1,0,3,0,-3
8130,1,0,93,0,-93
8131,1,0,26,0,-26
8132,0,0,44,0,-44
8133,0,0,4,0,-4
8134,0,0,43,0,-43
8135,0,0,75,0,-75
8136,0,0,80,0,-80
8137,0,0,58,0,-58
8138,0,0,85,0,-85
8139,0,0,4,0,-4
8140,0,0,0,0,0
8141,0,0,74,0,-74
8142,0,0,16,0,-16
8143,0,0,79,0,-79
8144,0,0,8,0,-8
8145,1,0,43,0,-43
8146,0,0,4,0,-4
8147,1,0,31,0,-31
8148,0,0,10,0,-10
8149,0,0,43,0,-43
8150,0,0,77,0,-77
8151,0,0,30,0,-30
8152,1,0,106,0,-106
8153,1,1,277,1476,1199
8154,0,0,0,0,0
8155,1,1,32,1963,1931
8156,0,0,38,0,-38
8157,0,0,106,0,-106
8158,0,0,1,0,-1
8159,0,0,36,0,-36
8160,0,0,4,0,-4
8161,1,1,171,1349,1178
8162,1,0,46,0,-46
8163,0,0,0,0,0
8164,0,0,18,0,-18
8165,1,1,217,1337,1120
8166,0,0,306,0,-306
8167,1,0,181,0,-181
8168,0,0,27,0,-27
8169,0,0,138,0,-138
8170,1,1,118,1746,1628
8171,1,0,54,0,-54
8172,0,0,10,0,-10
8173,0,0,3,0,-3
8174,1,0,10,0,-10
8175,0,0,5,0,-5
8176,1,1,177,1652,1475
8177,1,0,120,0,-120
8178,0,0,21,0,-21
8179,1,0,27,0,-27
8180,0,0,42,0,-42
8181,1,0,50,0,-50
8182,1,0,69,0,-69
8183,1,0,12,0,-12
8184,0,0,15,0,-15
8185,0,0,155,0,-155
8186,1,0,65,0,-65
8187,1,1,604,1512,908
8188,0,0,18,0,-18
8189,1,1,545,1768,1223
8190,0,0,21,0,-21
8191,1,0,23,0,-23
8192,1,1,370,2256,1886
8193,0,0,69,0,-69
8194,0,0,39,0,-39
8195,0,0,24,0,-24
8196,0,0,6,0,-6
8197,1,0,36,0,-36
8198,1,1,809,2459,1650
8199,1,0,46,0,-46
8200,1,1,346,1304,958
8201,0,0,35,0,-35
8202,1,1,815,1374,559
8203,1,0,53,0,-53
8204,0,0,0,0,0
8205,0,0,21,0,-21
8206,1,0,154,0,-154
8207,1,0,3,0,-3
8208,0,0,5,0,-5
8209,1,1,75,1774,1699
8210,1,1,158,2206,2048
8211,1,0,8,0,-8
8212,1,1,139,1535,1396
8213,1,0,121,0,-121
8214,1,1,1460,1729,269
8215,0,0,10,0,-10
8216,1,1,326,1471,1145
8217,1,0,80,0,-80
8218,0,0,16,0,-16
8219,1,0,56,0,-56
8220,1,1,77,1310,1233
8221,1,1,1414,1539,125
8222,0,0,5,0,-5
8223,0,0,34,0,-34
8224,0,0,2,0,-2
8225,1,1,75,1512,1437
8226,1,0,0,0,0
8227,1,0,6,0,-6
8228,1,0,111,0,-111
8229,0,0,7,0,-7
8230,1,1,160,2090,1930
8231,0,0,21,0,-21
8232,0,0,0,0,0
8233,1,0,31,0,-31
8234,0,0,59,0,-59
8235,1,1,430,1699,1269
8236,1,0,184,0,-184
8237,0,0,36,0,-36
8238,0,0,21,0,-21
8239,0,0,43,0,-43
8240,0,0,34,0,-34
8241,1,1,237,1258,1021
8242,0,0,26,0,-26
8243,0,0,46,0,-46
8244,0,0,183,0,-183
8245,1,0,49,0,-49
8246,1,1,716,1318,602
8247,0,0,155,0,-155
8248,1,0,25,0,-25
8249,0,0,45,0,-45
8250,1,0,13,0,-13
8251,0,0,26,0,-26
8252,0,0,26,0,-26
8253,1,1,1117,1366,249
8254,0,0,23,0,-23
8255,1,1,1086,1562,476
8256,1,1,916,1371,455
8257,1,1,1934,1696,-238
8258,0,0,171,0,-171
8259,0,0,0,0,0
8260,0,0,73,0,-73
8261,0,0,8,0,-8
8262,0,0,27,0,-27
8263,0,0,32,0,-32
8264,1,1,77,1616,1539
8265,0,0,121,0,-121
8266,0,0,18,0,-18
8267,0,0,26,0,-26
8268,0,0,92,0,-92
8269,1,1,754,1287,533
8270,1,1,490,1282,792
8271,1,1,328,1244,916
8272,0,0,105,0,-105
8273,1,0,1,0,-1
8274,1,1,115,1860,1745
8275,1,1,467,1316,849
8276,0,0,67,0,-67
8277,1,0,46,0,-46
8278,0,0,15,0,-15
8279,1,0,34,0,-34
8280,1,0,76,0,-76
8281,1,0,31,0,-31
8282,1,0,25,0,-25
8283,1,0,20,0,-20
8284,0,0,6,0,-6
8285,1,0,36,0,-36
8286,0,0,45,0,-45
8287,0,0,2,0,-2
8288,0,0,28,0,-28
8289,0,0,115,0,-115
8290,1,1,1184,1573,389
8291,0,0,9,0,-9
8292,1,0,96,0,-96
8293,0,0,11,0,-11
8294,1,1,514,1622,1108
8295,1,1,495,1723,1228
8296,1,1,133,1493,1360
8297,1,0,44,0,-44
8298,1,1,207,1370,1163
8299,1,0,45,0,-45
8300,0,0,121,0,-121
8301,0,0,1,0,-1
8302,0,0,3,0,-3
8303,1,0,8,0,-8
8304,1,0,59,0,-59
8305,1,0,164,0,-164
8306,0,0,16,0,-16
8307,0,0,1,0,-1
8308,1,0,32,0,-32
8309,0,0,194,0,-194
8310,1,0,5,0,-5
8311,1,1,235,1401,1166
8312,0,0,1,0,-1
8313,0,0,109,0,-109
8314,0,0,24,0,-24
8315,0,0,164,0,-164
8316,1,0,93,0,-93
8317,1,0,47,0,-47
8318,1,0,8,0,-8
8319,1,1,348,1273,925
8320,0,0,98,0,-98
8321,0,0,14,0,-14
8322,0,0,15,0,-15
8323,1,0,14,0,-14
8324,1,0,13,0,-13
8325,1,0,21,0,-21
8326,1,0,24,0,-24
8327,0,0,62,0,-62
8328,1,0,9,0,-9
8329,0,0,97,0,-97
8330,0,0,112,0,-112
8331,0,0,48,0,-48
8332,1,0,11,0,-11
8333,0,0,39,0,-39
8334,1,1,22,1746,1724
8335,1,0,32,0,-32
8336,1,1,541,2306,1765
8337,0,0,22,0,-22
8338,1,1,1096,1291,195
8339,0,0,46,0,-46
8340,0,0,9,0,-9
8341,1,1,1830,1278,-552
8342,1,0,48,0,-48
8343,1,1,32,1414,1382
8344,1,1,832,1368,536
8345,1,1,164,1240,1076
8346,0,0,165,0,-165
8347,1,0,31,0,-31
8348,0,0,17,0,-17
8349,1,1,411,1451,1040
8350,0,0,20,0,-20
8351,1,1,56,1327,1271
8352,0,0,0,0,0
8353,0,0,73,0,-73
8354,1,0,15,0,-15
8355,1,0,116,0,-116
8356,0,0,47,0,-47
8357,1,1,278,1422,1144
8358,1,0,0,0,0
8359,0,0,129,0,-129
8360,1,0,38,0,-38
8361,1,1,237,1632,1395
8362,0,0,18,0,-18
8363,1,0,32,0,-32
8364,1,1,1202,1491,289
8365,1,1,28,1290,1262
8366,1,1,704,1963,1259
8367,0,0,30,0,-30
8368,0,0,42,0,-42
8369,1,0,65,0,-65
8370,0,0,84,0,-84
8371,1,0,56,0,-56
8372,1,0,20,0,-20
8373,1,1,339,1462,1123
8374,1,0,7,0,-7
8375,1,1,541,1381,840
8376,1,1,163,1268,1105
8377,0,0,29,0,-29
8378,1,0,14,0,-14
8379,0,0,54,0,-54
8380,0,0,87,0,-87
8381,1,0,9,0,-9
8382,0,0,122,0,-122
8383,0,0,31,0,-31
8384,0,0,11,0,-11
8385,0,0,67,0,-67
8386,0,0,36,0,-36
8387,1,1,226,2185,1959
8388,0,0,40,0,-40
8389,1,1,530,3255,2725
8390,1,1,334,1247,913
8391,1,0,17,0,-17
8392,1,0,14,0,-14
8393,1,1,105,1280,1175
8394,1,1,981,1420,439
8395,1,1,207,1298,1091
8396,1,0,138,0,-138
8397,1,0,174,0,-174
8398,1,1,394,1564,1170
8399,1,1,714,1601,887
8400,1,0,37,0,-37
8401,0,0,0,0,0
8402,1,1,556,1462,906
8403,0,0,7,0,-7
8404,1,1,104,2217,2113
8405,0,0,9,0,-9
8406,0,0,18,0,-18
8407,0,0,40,0,-40
8408,1,0,86,0,-86
8409,0,0,15,0,-15
8410,1,1,185,1771,1586
8411,1,1,412,1433,1021
8412,1,0,69,0,-69
8413,0,0,31,0,-31
8414,0,0,17,0,-17
8415,1,1,643,1250,607
8416,0,0,122,0,-122
8417,1,1,149,1276,1127
8418,1,1,796,5867,5071
8419,1,1,423,1504,1081
8420,0,0,5,0,-5
8421,1,1,1843,1235,-608
8422,0,0,229,0,-229
8423,0,0,68,0,-68
8424,0,0,15,0,-15
8425,1,0,23,0,-23
8426,0,0,22,0,-22
8427,0,0,21,0,-21
8428,0,0,0,0,0
8429,1,0,120,0,-120
8430,0,0,1,0,-1
8431,0,0,10,0,-10
8432,0,0,17,0,-17
8433,1,0,5,0,-5
8434,1,0,36,0,-36
8435,1,1,130,3255,3125
8436,0,0,142,0,-142
8437,1,1,96,1277,1181
8438,1,1,204,2571,2367
8439,0,0,42,0,-42
8440,1,0,57,0,-57
8441,1,1,1304,1531,227
8442,0,0,45,0,-45
8443,1,1,1488,1515,27
8444,0,0,9,0,-9
8445,1,0,166,0,-166
8446,0,0,63,0,-63
8447,1,0,26,0,-26
8448,1,1,688,1670,982
8449,1,0,27,0,-27
8450,1,0,41,0,-41
8451,1,1,852,1900,1048
8452,1,0,46,0,-46
8453,0,0,156,0,-156
8454,1,1,310,1367,1057
8455,1,1,881,1264,383
8456,1,1,633,1605,972
8457,0,0,34,0,-34
8458,1,1,925,1756,831
8459,1,1,222,1869,1647
8460,1,0,27,0,-27
8461,1,1,193,1302,1109
8462,0,0,25,0,-25
8463,0,0,217,0,-217
8464,1,1,579,2055,1476
8465,1,1,292,1895,1603
8466,0,0,131,0,-131
8467,1,1,52,1687,1635
8468,1,1,252,1372,1120
8469,1,0,2,0,-2
8470,1,1,653,1291,638
8471,1,1,337,1278,941
8472,0,0,143,0,-143
8473,1,1,440,1429,989
8474,1,1,7,1709,1702
8475,1,1,2586,1796,-790
8476,1,1,1257,1785,528
8477,1,1,401,1385,984
8478,1,0,11,0,-11
8479,1,0,137,0,-137
8480,1,0,71,0,-71
8481,0,0,157,0,-157
8482,1,1,123,1871,1748
8483,0,0,60,0,-60
8484,1,0,8,0,-8
8485,1,0,20,0,-20
8486,1,0,41,0,-41
8487,0,0,30,0,-30
8488,1,1,313,1369,1056
8489,1,0,9,0,-9
8490,1,0,17,0,-17
8491,0,0,0,0,0
8492,0,0,0,0,0
8493,1,1,767,1303,536
8494,0,0,18,0,-18
8495,1,0,13,0,-13
8496,1,1,158,1900,1742
8497,1,0,68,0,-68
8498,0,0,2,0,-2
8499,1,1,63,1289,1226
8500,0,0,59,0,-59
8501,1,0,38,0,-38
8502,1,0,40,0,-40
8503,0,0,32,0,-32
8504,1,1,246,1571,1325
8505,1,1,235,1248,1013
8506,1,1,478,1628,1150
8507,1,1,346,1505,1159
8508,1,1,125,1806,1681
8509,1,1,121,2717,2596
8510,1,0,71,0,-71
8511,0,0,72,0,-72
8512,1,0,22,0,-22
8513,0,0,88,0,-88
8514,1,1,194,1300,1106
8515,0,0,72,0,-72
8516,1,0,29,0,-29
8517,0,0,123,0,-123
8518,0,0,13,0,-13
8519,1,1,19,1512,1493
8520,1,0,90,0,-90
8521,0,0,46,0,-46
8522,1,0,9,0,-9
8523,0,0,29,0,-29
8524,0,0,28,0,-28
8525,1,0,1,0,-1
8526,0,0,6,0,-6
8527,0,0,39,0,-39
8528,1,0,9,0,-9
8529,0,0,36,0,-36
8530,1,1,464,1240,776
8531,1,1,505,1475,970
8532,0,0,1,0,-1
8533,0,0,28,0,-28
8534,1,1,17,1305,1288
8535,1,0,69,0,-69
8536,0,0,7,0,-7
8537,1,1,274,1268,994
8538,1,0,155,0,-155
8539,1,0,14,0,-14
8540,1,0,52,0,-52
8541,1,0,102,0,-102
8542,1,1,271,1509,1238
8543,0,0,2,0,-2
8544,1,0,22,0,-22
8545,1,1,623,1598,975
8546,0,0,46,0,-46
8547,1,1,243,1566,1323
8548,1,0,69,0,-69
8549,1,1,392,1279,887
8550,1,1,1024,1291,267
8551,1,0,54,0,-54
8552,0,0,32,0,-32
8553,1,0,104,0,-104
8554,1,1,469,2182,1713
8555,0,0,90,0,-90
8556,0,0,31,0,-31
8557,1,0,28,0,-28
8558,1,0,15,0,-15
8559,1,0,3,0,-3
8560,1,0,42,0,-42
8561,0,0,24,0,-24
8562,0,0,9,0,-9
8563,0,0,31,0,-31
8564,1,1,722,1235,513
8565,1,0,93,0,-93
8566,0,0,42,0,-42
8567,1,1,114,1722,1608
8568,1,1,366,1431,1065
8569,1,0,173,0,-173
8570,0,0,15,0,-15
8571,1,0,32,0,-32
8572,1,0,36,0,-36
8573,1,1,235,1768,1533
8574,1,1,678,1346,668
8575,0,0,20,0,-20
8576,1,1,804,2158,1354
8577,1,1,367,1480,1113
8578,0,0,45,0,-45
8579,0,0,46,0,-46
8580,0,0,30,0,-30
8581,1,1,84,1763,1679
8582,1,1,785,1315,530
8583,1,1,445,3020,2575
8584,0,0,52,0,-52
8585,1,0,20,0,-20
8586,1,1,136,1568,1432
8587,1,0,63,0,-63
8588,1,0,73,0,-73
8589,0,0,0,0,0
8590,1,1,367,1812,1445
8591,0,0,59,0,-59
8592,0,0,11,0,-11
8593,1,0,36,0,-36
8594,0,0,39,0,-39
8595,0,0,22,0,-22
8596,1,1,163,1842,1679
8597,1,1,93,3922,3829
8598,1,1,244,3965,3721
8599,0,0,169,0,-169
8600,0,0,16,0,-16
8601,0,0,86,0,-86
8602,0,0,37,0,-37
8603,1,1,373,1873,1500
8604,1,0,88,0,-88
8605,0,0,17,0,-17
8606,0,0,60,0,-60
8607,0,0,156,0,-156
8608,0,0,71,0,-71
8609,0,0,19,0,-19
8610,1,1,1008,1913,905
8611,1,0,64,0,-64
8612,0,0,60,0,-60
8613,1,1,208,1310,1102
8614,1,0,25,0,-25
8615,1,0,20,0,-20
8616,1,0,36,0,-36
8617,1,1,772,1316,544
8618,0,0,15,0,-15
8619,1,0,16,0,-16
8620,1,0,67,0,-67
8621,1,1,132,2174,2042
8622,0,0,29,0,-29
8623,0,0,183,0,-183
8624,0,0,80,0,-80
8625,0,0,2,0,-2
8626,1,0,30,0,-30
8627,0,0,51,0,-51
8628,0,0,6,0,-6
8629,0,0,128,0,-128
8630,1,1,442,1474,1032
8631,1,1,402,1256,854
8632,0,0,27,0,-27
8633,1,1,375,2389,2014
8634,1,0,14,0,-14
8635,0,0,205,0,-205
8636,1,0,8,0,-8
8637,1,1,583,1382,799
8638,1,1,420,2013,1593
8639,0,0,101,0,-101
8640,1,0,31,0,-31
8641,1,1,945,1343,398
8642,1,1,135,1293,1158
8643,1,0,26,0,-26
8644,0,0,92,0,-92
8645,1,0,37,0,-37
8646,1,0,75,0,-75
8647,0,0,94,0,-94
8648,0,0,63,0,-63
8649,1,1,375,1692,1317
8650,0,0,32,0,-32
8651,0,0,174,0,-174
8652,1,1,78,3546,3468
8653,1,0,6,0,-6
8654,0,0,32,0,-32
8655,1,1,283,1893,1610
8656,1,1,213,1359,1146
8657,1,0,37,0,-37
8658,1,0,74,0,-74
8659,1,1,557,1277,720
8660,1,0,27,0,-27
8661,0,0,25,0,-25
8662,1,1,290,1542,1252
8663,1,1,153,1397,1244
8664,0,0,18,0,-18
8665,0,0,36,0,-36
8666,0,0,130,0,-130
8667,1,0,13,0,-13
8668,1,0,34,0,-34
8669,0,0,13,0,-13
8670,1,0,18,0,-18
8671,1,0,14,0,-14
8672,0,0,0,0,0
8673,0,0,6,0,-6
8674,1,1,579,1235,656
8675,1,1,295,1261,966
8676,1,0,28,0,-28
8677,1,0,21,0,-21
8678,1,0,52,0,-52
8679,1,1,92,1287,1195
8680,0,0,116,0,-116
8681,1,0,51,0,-51
8682,1,1,70,1598,1528
8683,0,0,4,0,-4
8684,1,0,149,0,-149
8685,1,0,68,0,-68
8686,1,1,572,1765,1193
8687,0,0,62,0,-62
8688,0,0,33,0,-33
8689,1,1,871,1343,472
8690,0,0,46,0,-46
8691,1,0,97,0,-97
8692,1,1,1060,1849,789
8693,1,1,224,2557,2333
8694,0,0,19,0,-19
8695,0,0,50,0,-50
8696,1,0,3,0,-3
8697,1,1,668,1288,620
8698,1,1,132,1279,1147
8699,0,0,13,0,-13
8700,1,0,51,0,-51
8701,0,0,160,0,-160
8702,1,0,23,0,-23
8703,1,1,276,1243,967
8704,0,0,60,0,-60
8705,1,1,513,1541,1028
8706,1,1,317,1570,1253
8707,0,0,55,0,-55
8708,0,0,2,0,-2
8709,1,1,815,1741,926
8710,0,0,14,0,-14
8711,0,0,143,0,-143
8712,0,0,81,0,-81
8713,1,0,6,0,-6
8714,0,0,1,0,-1
8715,0,0,101,0,-101
8716,1,0,10,0,-10
8717,1,0,2,0,-2
8718,0,0,116,0,-116
8719,1,0,63,0,-63
8720,0,0,3,0,-3
8721,1,1,1582,2827,1245
8722,0,0,3,0,-3
8723,0,0,49,0,-49
8724,0,0,52,0,-52
8725,1,0,30,0,-30
8726,1,1,343,1399,1056
8727,1,0,134,0,-134
8728,1,1,607,1255,648
8729,1,1,285,1651,1366
8730,1,0,5,0,-5
8731,0,0,9,0,-9
8732,0,0,27,0,-27
8733,0,0,15,0,-15
8734,1,1,239,1351,1112
8735,1,1,129,1352,1223
8736,0,0,32,0,-32
8737,1,0,95,0,-95
8738,1,1,261,2752,2491
8739,1,0,111,0,-111
8740,0,0,13,0,-13
8741,0,0,124,0,-124
8742,0,0,41,0,-41
8743,0,0,0,0,0
8744,1,0,35,0,-35
8745,1,1,37,1505,1468
8746,1,0,87,0,-87
8747,0,0,36,0,-36
8748,1,1,656,1810,1154
8749,0,0,2,0,-2
8750,0,0,68,0,-68
8751,1,0,25,0,-25
8752,1,0,48,0,-48
8753,0,0,20,0,-20
8754,0,0,59,0,-59
8755,0,0,8,0,-8
8756,0,0,36,0,-36
8757,0,0,1,0,-1
8758,0,0,7,0,-7
8759,0,0,69,0,-69
8760,1,0,33,0,-33
8761,1,1,328,1584,1256
8762,0,0,87,0,-87
8763,1,1,174,1682,1508
8764,0,0,74,0,-74
8765,0,0,90,0,-90
8766,0,0,0,0,0
8767,1,0,75,0,-75
8768,0,0,79,0,-79
8769,0,0,37,0,-37
8770,1,1,2783,1296,-1487
8771,1,1,126,2464,2338
8772,1,0,30,0,-30
8773,0,0,105,0,-105
8774,1,1,835,1365,530
8775,1,0,36,0,-36
8776,0,0,7,0,-7
8777,1,0,3,0,-3
8778,1,0,36,0,-36
8779,0,0,303,0,-303
8780,1,1,886,1546,660
8781,0,0,29,0,-29
8782,1,1,969,1746,777
8783,1,0,47,0,-47
8784,1,0,27,0,-27
8785,0,0,4,0,-4
8786,1,1,299,2388,2089
8787,1,0,52,0,-52
8788,0,0,49,0,-49
8789,0,0,19,0,-19
8790,1,0,140,0,-140
8791,1,1,526,1774,1248
8792,0,0,11,0,-11
8793,1,0,76,0,-76
8794,1,0,4,0,-4
8795,0,0,11,0,-11
8796,1,1,92,1432,1340
8797,0,0,1,0,-1
8798,1,0,28,0,-28
8799,1,0,57,0,-57
8800,1,0,22,0,-22
8801,0,0,73,0,-73
8802,0,0,126,0,-126
8803,0,0,10,0,-10
8804,1,0,5,0,-5
8805,0,0,9,0,-9
8806,0,0,9,0,-9
8807,1,1,758,1540,782
8808,0,0,17,0,-17
8809,0,0,21,0,-21
8810,1,1,616,1279,663
8811,0,0,51,0,-51
8812,1,1,127,1240,1113
8813,0,0,27,0,-27
8814,0,0,20,0,-20
8815,1,1,302,1577,1275
8816,1,0,43,0,-43
8817,1,1,115,1267,1152
8818,1,0,2,0,-2
8819,0,0,43,0,-43
8820,1,1,55,1304,1249
8821,0,0,48,0,-48
8822,0,0,46,0,-46
8823,0,0,39,0,-39
8824,1,1,583,1418,835
8825,1,0,111,0,-111
8826,0,0,161,0,-161
8827,0,0,19,0,-19
8828,1,1,141,2603,2462
8829,0,0,40,0,-40
8830,1,1,535,1280,745
8831,0,0,4,0,-4
8832,1,0,2,0,-2
8833,1,0,90,0,-90
8834,1,1,2013,1548,-465
8835,0,0,66,0,-66
8836,0,0,24,0,-24
8837,0,0,50,0,-50
8838,1,1,1036,2335,1299
8839,1,1,398,1330,932
8840,1,0,28,0,-28
8841,0,0,21,0,-21
8842,1,0,15,0,-15
8843,1,0,15,0,-15
8844,1,0,79,0,-79
8845,1,0,26,0,-26
8846,1,0,11,0,-11
