ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
14966,1,1,314,1420,1106
14967,0,0,17,0,-17
14968,0,0,14,0,-14
14969,0,0,61,0,-61
14970,0,0,12,0,-12
14971,0,0,14,0,-14
14972,0,0,157,0,-157
14973,0,0,105,0,-105
14974,0,0,69,0,-69
14975,0,0,162,0,-162
14976,0,0,54,0,-54
14977,0,0,46,0,-46
14978,1,0,49,0,-49
14979,1,0,33,0,-33
14980,0,0,99,0,-99
14981,1,0,158,0,-158
14982,1,1,342,2242,1900
14983,1,0,17,0,-17
14984,0,0,30,0,-30
14985,1,0,38,0,-38
14986,1,0,121,0,-121
14987,1,0,0,0,0
14988,1,0,41,0,-41
14989,1,1,440,1271,831
14990,0,0,94,0,-94
14991,0,0,8,0,-8
14992,0,0,25,0,-25
14993,0,0,32,0,-32
14994,0,0,106,0,-106
14995,1,1,861,1283,422
14996,0,0,106,0,-106
14997,1,1,831,1707,876
14998,1,1,377,2554,2177
14999,1,1,760,1218,458
15000,0,0,115,0,-115
15001,1,1,529,1364,835
15002,0,0,25,0,-25
15003,1,0,5,0,-5
15004,0,0,169,0,-169
15005,0,0,82,0,-82
15006,1,0,27,0,-27
15007,1,1,193,1217,1024
15008,0,0,24,0,-24
15009,1,1,136,1291,1155
15010,1,1,229,1777,1548
15011,1,0,21,0,-21
15012,1,0,17,0,-17
15013,1,0,83,0,-83
15014,1,1,1619,1269,-350
15015,1,1,669,1817,1148
15016,1,0,45,0,-45
15017,0,0,33,0,-33
15018,1,0,3,0,-3
15019,0,0,8,0,-8
15020,1,0,20,0,-20
15021,0,0,47,0,-47
15022,1,0,40,0,-40
15023,1,0,109,0,-109
15024,0,0,11,0,-11
15025,1,0,89,0,-89
15026,1,1,211,1661,1450
15027,0,0,0,0,0
15028,0,0,18,0,-18
15029,0,0,52,0,-52
15030,1,0,30,0,-30
15031,0,0,187,0,-187
15032,1,1,312,1670,1358
15033,1,0,34,0,-34
15034,1,0,0,0,0
15035,1,1,561,1424,863
15036,0,0,106,0,-106
15037,0,0,210,0,-210
15038,1,0,47,0,-47
15039,1,0,80,0,-80
15040,0,0,12,0,-12
15041,1,0,112,0,-112
15042,0,0,34,0,-34
15043,1,0,8,0,-8
15044,1,0,111,0,-111
15045,1,0,17,0,-17
15046,1,1,1034,1685,651
15047,0,0,152,0,-152
15048,1,1,1510,1531,21
15049,1,0,40,0,-40
15050,1,1,167,1505,1338
15051,1,1,754,1380,626
15052,1,1,1495,1239,-256
15053,0,0,28,0,-28
15054,1,1,365,1492,1127
15055,1,0,13,0,-13
15056,0,0,19,0,-19
15057,0,0,199,0,-199
15058,1,0,21,0,-21
15059,1,1,75,1262,1187
15060,0,0,46,0,-46
15061,1,1,920,1698,778
15062,0,0,6,0,-6
15063,1,1,142,2026,1884
15064,0,0,9,0,-9
15065,1,0,4,0,-4
15066,0,0,116,0,-116
15067,0,0,38,0,-38
15068,1,1,858,1295,437
15069,1,0,73,0,-73
15070,1,0,86,0,-86
15071,1,0,73,0,-73
15072,1,0,46,0,-46
15073,1,0,64,0,-64
15074,1,1,347,1235,888
15075,1,1,735,1253,518
15076,0,0,1,0,-1
15077,0,0,82,0,-82
15078,0,0,7,0,-7
15079,1,1,398,1926,1528
15080,1,0,25,0,-25
15081,0,0,38,0,-38
15082,1,1,232,1626,1394
15083,1,1,742,2281,1539
15084,0,0,88,0,-88
15085,1,0,15,0,-15
15086,0,0,110,0,-110
15087,1,1,103,1391,1288
15088,0,0,81,0,-81
15089,1,1,278,1341,1063
15090,0,0,93,0,-93
15091,1,0,95,0,-95
15092,0,0,52,0,-52
15093,0,0,11,0,-11
15094,1,1,236,1344,1108
15095,0,0,15,0,-15
15096,0,0,5,0,-5
15097,1,0,63,0,-63
15098,1,1,1168,1262,94
15099,0,0,0,0,0
15100,1,1,1475,1690,215
15101,1,0,36,0,-36
15102,0,0,31,0,-31
15103,1,0,40,0,-40
15104,0,0,127,0,-127
15105,1,1,65,1554,1489
15106,1,1,118,2039,1921
15107,0,0,32,0,-32
15108,1,0,72,0,-72
15109,1,1,1063,1460,397
15110,1,0,24,0,-24
15111,0,0,13,0,-13
15112,0,0,6,0,-6
15113,1,0,174,0,-174
15114,1,1,441,1202,761
15115,0,0,19,0,-19
15116,0,0,26,0,-26
15117,0,0,3,0,-3
15118,0,0,174,0,-174
15119,1,0,37,0,-37
15120,1,0,23,0,-23
15121,1,0,105,0,-105
15122,0,0,26,0,-26
15123,1,1,1571,1823,252
15124,1,1,339,1822,1483
15125,1,1,55,1389,1334
15126,0,0,167,0,-167
15127,1,0,1,0,-1
15128,1,0,77,0,-77
15129,0,0,29,0,-29
15130,0,0,62,0,-62
15131,0,0,41,0,-41
15132,0,0,43,0,-43
15133,0,0,67,0,-67
15134,0,0,127,0,-127
15135,0,0,4,0,-4
15136,0,0,133,0,-133
15137,0,0,12,0,-12
15138,0,0,8,0,-8
15139,0,0,4,0,-4
15140,1,1,478,3416,2938
15141,0,0,54,0,-54
15142,1,1,748,1571,823
15143,1,1,789,1494,705
15144,1,1,213,1239,1026
15145,1,0,32,0,-32
15146,1,1,1319,1898,579
15147,1,0,5,0,-5
15148,0,0,1,0,-1
15149,1,0,60,0,-60
15150,1,1,1007,1915,908
15151,0,0,0,0,0
15152,0,0,12,0,-12
15153,0,0,112,0,-112
15154,0,0,0,0,0
15155,1,1,393,1385,992
15156,1,1,1503,1454,-49
15157,0,0,69,0,-69
15158,1,1,883,1332,449
15159,1,0,8,0,-8
15160,1,0,84,0,-84
15161,0,0,56,0,-56
15162,0,0,5,0,-5
15163,1,1,512,1222,710
15164,1,0,6,0,-6
15165,1,1,326,1340,1014
15166,1,1,473,1788,1315
15167,1,0,50,0,-50
15168,1,1,527,3429,2902
15169,1,0,58,0,-58
15170,0,0,12,0,-12
15171,0,0,48,0,-48
15172,1,1,812,1261,449
15173,1,1,472,1328,856
15174,0,0,82,0,-82
15175,0,0,172,0,-172
15176,1,0,76,0,-76
15177,1,1,1278,1571,293
15178,0,0,49,0,-49
15179,1,0,88,0,-88
15180,1,1,290,1217,927
15181,0,0,0,0,0
15182,0,0,42,0,-42
15183,0,0,18,0,-18
15184,1,1,370,1514,1144
15185,1,1,733,1528,795
15186,0,0,91,0,-91
15187,1,1,897,1385,488
15188,1,0,81,0,-81
15189,0,0,77,0,-77
15190,1,0,47,0,-47
15191,0,0,117,0,-117
15192,1,1,1584,1273,-311
15193,1,0,44,0,-44
15194,0,0,5,0,-5
15195,0,0,18,0,-18
15196,0,0,27,0,-27
15197,1,1,214,1338,1124
15198,0,0,7,0,-7
15199,1,0,4,0,-4
15200,0,0,146,0,-146
15201,1,1,1444,1379,-65
15202,1,1,752,1319,567
15203,1,1,307,1507,1200
15204,1,0,53,0,-53
15205,0,0,15,0,-15
15206,0,0,7,0,-7
15207,1,1,329,1412,1083
15208,1,0,85,0,-85
15209,1,1,92,2435,2343
15210,1,0,245,0,-245
15211,1,0,3,0,-3
15212,1,0,127,0,-127
15213,0,0,41,0,-41
15214,1,1,1774,2543,769
15215,0,0,3,0,-3
15216,1,1,1729,1390,-339
15217,1,0,43,0,-43
15218,0,0,45,0,-45
15219,1,0,29,0,-29
15220,0,0,36,0,-36
15221,1,1,330,1449,1119
15222,0,0,70,0,-70
15223,1,0,54,0,-54
15224,1,0,10,0,-10
15225,0,0,4,0,-4
15226,0,0,28,0,-28
15227,1,0,26,0,-26
15228,1,0,119,0,-119
15229,1,0,9,0,-9
15230,0,0,96,0,-96
15231,0,0,82,0,-82
15232,0,0,23,0,-23
15233,1,0,3,0,-3
15234,0,0,108,0,-108
15235,1,0,12,0,-12
15236,1,1,637,1315,678
15237,0,0,117,0,-117
15238,0,0,27,0,-27
15239,1,0,78,0,-78
15240,1,1,168,1878,1710
15241,1,1,1308,1756,448
15242,0,0,32,0,-32
15243,1,1,1244,1249,5
15244,0,0,0,0,0
15245,0,0,51,0,-51
15246,1,0,127,0,-127
15247,0,0,22,0,-22
15248,1,0,194,0,-194
15249,0,0,10,0,-10
15250,0,0,15,0,-15
15251,0,0,8,0,-8
15252,0,0,222,0,-222
15253,0,0,110,0,-110
15254,0,0,11,0,-11
15255,1,0,6,0,-6
15256,1,1,372,1763,1391
15257,1,1,37,1315,1278
15258,1,1,220,2211,1991
15259,0,0,93,0,-93
15260,0,0,25,0,-25
15261,0,0,40,0,-40
15262,1,1,1104,1423,319
15263,0,0,64,0,-64
15264,0,0,99,0,-99
15265,0,0,73,0,-73
15266,0,0,52,0,-52
15267,1,0,19,0,-19
15268,1,0,30,0,-30
15269,1,0,9,0,-9
15270,1,1,403,1542,1139
15271,0,0,8,0,-8
15272,0,0,67,0,-67
15273,0,0,163,0,-163
15274,1,0,22,0,-22
15275,1,0,32,0,-32
15276,0,0,1,0,-1
15277,1,0,7,0,-7
15278,0,0,38,0,-38
15279,0,0,197,0,-197
15280,1,1,147,1827,1680
15281,1,0,34,0,-34
15282,0,0,5,0,-5
15283,0,0,67,0,-67
15284,1,1,455,1448,993
15285,1,1,1098,1393,295
15286,0,0,13,0,-13
15287,1,0,28,0,-28
15288,0,0,68,0,-68
15289,0,0,28,0,-28
15290,0,0,56,0,-56
15291,1,1,384,1576,1192
15292,1,1,182,1938,1756
15293,0,0,98,0,-98
15294,1,1,1023,1671,648
15295,0,0,29,0,-29
15296,1,0,70,0,-70
15297,1,0,78,0,-78
15298,1,1,382,1284,902
15299,1,1,1112,1496,384
15300,0,0,33,0,-33
15301,1,1,182,1256,1074
15302,1,1,391,1386,995
15303,0,0,102,0,-102
15304,1,1,169,1455,1286
15305,0,0,61,0,-61
15306,1,0,48,0,-48
15307,0,0,11,0,-11
15308,1,0,90,0,-90
15309,0,0,117,0,-117
15310,0,0,71,0,-71
15311,1,1,1891,1247,-644
15312,1,0,78,0,-78
15313,1,0,74,0,-74
15314,0,0,35,0,-35
15315,1,0,3,0,-3
15316,0,0,29,0,-29
15317,0,0,100,0,-100
15318,0,0,134,0,-134
15319,1,0,30,0,-30
15320,0,0,32,0,-32
15321,1,1,1862,1273,-589
15322,1,0,25,0,-25
15323,1,1,566,1212,646
15324,0,0,20,0,-20
15325,1,0,34,0,-34
15326,0,0,248,0,-248
15327,1,0,15,0,-15
15328,0,0,24,0,-24
15329,0,0,4,0,-4
15330,0,0,82,0,-82
15331,1,0,105,0,-105
15332,1,1,57,1271,1214
15333,0,0,76,0,-76
15334,1,0,21,0,-21
15335,1,0,5,0,-5
15336,1,0,140,0,-140
15337,1,1,177,1536,1359
15338,0,0,6,0,-6
15339,0,0,13,0,-13
15340,0,0,46,0,-46
15341,1,0,5,0,-5
15342,1,0,64,0,-64
15343,1,0,34,0,-34
15344,0,0,52,0,-52
15345,0,0,89,0,-89
15346,1,1,176,1947,1771
15347,1,1,769,1217,448
15348,0,0,0,0,0
15349,1,1,30,1329,1299
15350,1,0,63,0,-63
15351,1,0,22,0,-22
15352,1,0,49,0,-49
15353,0,0,25,0,-25
15354,1,1,576,2308,1732
15355,0,0,200,0,-200
15356,1,0,55,0,-55
15357,0,0,47,0,-47
15358,1,1,85,1503,1418
15359,0,0,36,0,-36
15360,1,0,74,0,-74
15361,0,0,72,0,-72
15362,0,0,54,0,-54
15363,0,0,30,0,-30
15364,0,0,11,0,-11
15365,1,1,156,1486,1330
15366,0,0,3,0,-3
15367,1,0,25,0,-25
15368,0,0,18,0,-18
15369,1,0,33,0,-33
15370,1,1,308,2078,1770
15371,1,0,108,0,-108
15372,1,0,39,0,-39
15373,1,1,568,2143,1575
15374,0,0,135,0,-135
15375,1,0,4,0,-4
15376,0,0,58,0,-58
15377,1,1,239,1561,1322
15378,0,0,56,0,-56
15379,1,1,95,1422,1327
15380,1,0,36,0,-36
15381,0,0,16,0,-16
15382,1,0,69,0,-69
15383,1,1,1342,1225,-117
15384,0,0,48,0,-48
15385,1,0,2,0,-2
15386,0,0,62,0,-62
15387,1,0,9,0,-9
15388,0,0,44,0,-44
15389,1,0,10,0,-10
15390,0,0,105,0,-105
15391,0,0,2,0,-2
15392,1,0,115,0,-115
15393,1,0,78,0,-78
15394,1,1,112,1303,1191
15395,0,0,7,0,-7
15396,1,0,3,0,-3
15397,1,1,228,1344,1116
15398,1,0,34,0,-34
15399,1,1,1074,1895,821
15400,0,0,66,0,-66
15401,1,0,1,0,-1
15402,0,0,2,0,-2
15403,1,1,126,2223,2097
15404,1,0,27,0,-27
15405,1,0,189,0,-189
15406,1,1,230,2371,2141
15407,0,0,66,0,-66
15408,1,0,163,0,-163
15409,0,0,34,0,-34
15410,1,0,61,0,-61
15411,0,0,40,0,-40
15412,0,0,116,0,-116
15413,1,1,210,1797,1587
15414,1,1,1117,1277,160
15415,0,0,147,0,-147
15416,1,0,51,0,-51
15417,0,0,4,0,-4
15418,0,0,10,0,-10
15419,0,0,55,0,-55
15420,1,0,5,0,-5
15421,1,0,61,0,-61
15422,1,0,19,0,-19
15423,1,0,56,0,-56
15424,1,1,1165,2784,1619
15425,1,0,63,0,-63
15426,1,1,328,1255,927
15427,1,1,166,3085,2919
15428,0,0,53,0,-53
15429,0,0,77,0,-77
15430,0,0,5,0,-5
15431,1,0,57,0,-57
15432,1,1,118,1455,1337
15433,0,0,191,0,-191
15434,1,1,1076,1318,242
15435,0,0,58,0,-58
15436,1,1,569,1280,711
15437,1,0,213,0,-213
15438,1,0,8,0,-8
15439,1,1,468,1207,739
15440,1,0,5,0,-5
15441,0,0,25,0,-25
15442,1,0,11,0,-11
15443,0,0,15,0,-15
15444,0,0,16,0,-16
15445,1,0,188,0,-188
15446,1,0,107,0,-107
15447,1,0,36,0,-36
15448,1,0,42,0,-42
15449,1,0,0,0,0
15450,1,0,51,0,-51
15451,0,0,29,0,-29
15452,1,1,1760,1286,-474
15453,1,1,149,1352,1203
15454,0,0,48,0,-48
15455,0,0,30,0,-30
15456,1,1,243,1930,1687
15457,0,0,300,0,-300
15458,1,1,352,1360,1008
15459,1,0,36,0,-36
15460,0,0,6,0,-6
15461,1,0,4,0,-4
15462,0,0,18,0,-18
15463,1,1,694,1402,708
15464,0,0,27,0,-27
15465,1,1,183,1365,1182
15466,1,1,771,1670,899
15467,0,0,16,0,-16
15468,1,1,109,1237,1128
15469,1,0,58,0,-58
15470,0,0,43,0,-43
15471,1,0,26,0,-26
15472,1,0,156,0,-156
15473,0,0,39,0,-39
15474,0,0,18,0,-18
15475,1,1,576,1427,851
15476,0,0,10,0,-10
15477,1,0,11,0,-11
15478,1,0,14,0,-14
15479,0,0,13,0,-13
15480,0,0,24,0,-24
15481,0,0,31,0,-31
15482,1,0,86,0,-86
15483,1,1,805,1583,778
15484,1,0,51,0,-51
15485,0,0,43,0,-43
15486,1,1,156,1830,1674
15487,1,0,105,0,-105
15488,0,0,31,0,-31
15489,1,1,319,1380,1061
15490,1,1,187,1252,1065
15491,1,1,1899,1457,-442
15492,1,0,223,0,-223
15493,1,0,6,0,-6
15494,1,1,212,1665,1453
15495,1,0,172,0,-172
15496,0,0,17,0,-17
15497,0,0,101,0,-101
15498,0,0,44,0,-44
15499,1,0,39,0,-39
15500,1,0,21,0,-21
15501,0,0,87,0,-87
15502,1,1,729,1772,1043
15503,0,0,144,0,-144
15504,1,1,171,2527,2356
15505,1,1,243,1283,1040
15506,1,1,360,1332,972
15507,1,1,120,1284,1164
15508,0,0,91,0,-91
15509,1,1,291,1392,1101
15510,1,0,15,0,-15
15511,1,1,34,1563,1529
15512,1,1,610,1620,1010
15513,1,1,336,2079,1743
15514,1,0,140,0,-140
15515,0,0,74,0,-74
15516,0,0,146,0,-146
15517,0,0,17,0,-17
15518,1,0,21,0,-21
15519,1,1,101,1419,1318
15520,0,0,31,0,-31
15521,0,0,38,0,-38
15522,0,0,33,0,-33
15523,0,0,13,0,-13
15524,1,0,2,0,-2
15525,0,0,11,0,-11
15526,1,0,3,0,-3
15527,0,0,55,0,-55
15528,0,0,40,0,-40
15529,0,0,5,0,-5
15530,0,0,0,0,0
15531,1,1,305,1334,1029
15532,1,1,131,3888,3757
15533,0,0,15,0,-15
15534,1,0,0,0,0
15535,1,1,629,1637,1008
15536,1,1,43,2129,2086
15537,0,0,38,0,-38
15538,0,0,85,0,-85
15539,1,1,53,1334,1281
15540,0,0,54,0,-54
15541,0,0,31,0,-31
15542,1,1,583,1663,1080
15543,1,0,10,0,-10
15544,1,0,52,0,-52
15545,1,0,73,0,-73
15546,0,0,2,0,-2
15547,0,0,29,0,-29
15548,0,0,114,0,-114
15549,1,0,22,0,-22
15550,1,1,360,1320,960
15551,1,0,19,0,-19
15552,1,1,548,2199,1651
15553,1,1,197,1208,1011
15554,1,0,8,0,-8
15555,1,1,1861,1625,-236
15556,1,1,1338,1249,-89
15557,1,0,49,0,-49
15558,1,1,429,1204,775
15559,0,0,85,0,-85
15560,0,0,25,0,-25
15561,0,0,95,0,-95
15562,0,0,60,0,-60
15563,0,0,10,0,-10
15564,1,0,19,0,-19
15565,0,0,15,0,-15
15566,1,1,598,2057,1459
15567,1,1,1349,1428,79
15568,0,0,148,0,-148
15569,1,0,68,0,-68
15570,0,0,21,0,-21
15571,0,0,28,0,-28
15572,1,0,111,0,-111
15573,1,1,891,1404,513
15574,0,0,42,0,-42
15575,0,0,4,0,-4
15576,1,1,542,1387,845
15577,1,1,283,2081,1798
15578,1,0,18,0,-18
15579,1,1,1414,1447,33
15580,1,1,248,1321,1073
15581,1,1,1094,1294,200
15582,0,0,10,0,-10
15583,0,0,61,0,-61
15584,0,0,4,0,-4
15585,1,1,155,1495,1340
15586,0,0,32,0,-32
15587,1,1,876,1518,642
15588,1,1,77,2205,2128
15589,1,1,148,1473,1325
15590,0,0,12,0,-12
15591,0,0,2,0,-2
15592,1,0,76,0,-76
15593,0,0,29,0,-29
15594,1,1,665,1530,865
15595,1,0,60,0,-60
15596,0,0,144,0,-144
15597,0,0,45,0,-45
15598,1,1,170,1381,1211
15599,0,0,9,0,-9
15600,0,0,36,0,-36
15601,1,1,534,1351,817
15602,1,0,2,0,-2
15603,1,1,1099,1595,496
15604,0,0,21,0,-21
15605,0,0,5,0,-5
15606,1,1,153,1228,1075
15607,0,0,282,0,-282
15608,1,0,88,0,-88
15609,1,0,43,0,-43
15610,1,0,21,0,-21
15611,1,0,7,0,-7
15612,1,0,6,0,-6
15613,1,0,27,0,-27
15614,1,0,13,0,-13
15615,0,0,53,0,-53
15616,1,0,69,0,-69
15617,1,1,420,1593,1173
15618,0,0,108,0,-108
15619,0,0,53,0,-53
15620,0,0,33,0,-33
15621,0,0,45,0,-45
15622,1,0,111,0,-111
15623,0,0,212,0,-212
15624,0,0,83,0,-83
15625,0,0,2,0,-2
15626,1,1,134,1868,1734
15627,0,0,17,0,-17
15628,1,0,39,0,-39
15629,1,0,11,0,-11
15630,1,1,701,1318,617
15631,1,1,111,1780,1669
15632,1,0,11,0,-11
15633,0,0,8,0,-8
15634,0,0,14,0,-14
15635,1,0,15,0,-15
15636,1,0,17,0,-17
15637,0,0,33,0,-33
15638,1,1,961,1384,423
15639,0,0,24,0,-24
15640,1,0,1,0,-1
15641,1,0,34,0,-34
15642,1,0,15,0,-15
15643,0,0,26,0,-26
15644,0,0,5,0,-5
15645,1,1,120,1670,1550
15646,1,0,18,0,-18
15647,1,1,1241,1252,11
15648,1,1,762,1619,857
15649,1,0,32,0,-32
15650,1,0,14,0,-14
15651,1,1,5,1267,1262
15652,1,1,72,1349,1277
15653,1,1,496,2164,1668
15654,1,1,494,1646,1152
15655,1,1,330,2844,2514
15656,0,0,9,0,-9
15657,0,0,50,0,-50
15658,0,0,2,0,-2
15659,1,1,99,2046,1947
15660,1,1,912,1256,344
15661,1,1,95,2041,1946
15662,0,0,16,0,-16
15663,1,1,400,1215,815
15664,1,1,572,1582,1010
15665,0,0,22,0,-22
15666,0,0,49,0,-49
15667,1,0,109,0,-109
15668,1,1,767,2228,1461
15669,0,0,7,0,-7
15670,1,1,95,1655,1560
15671,1,1,465,1726,1261
15672,1,0,20,0,-20
15673,1,0,26,0,-26
15674,1,1,554,2322,1768
15675,1,0,17,0,-17
15676,0,0,105,0,-105
15677,0,0,11,0,-11
15678,0,0,34,0,-34
15679,1,0,35,0,-35
15680,1,1,53,1248,1195
15681,1,0,0,0,0
15682,1,1,333,1233,900
15683,1,0,92,0,-92
15684,1,0,44,0,-44
15685,1,1,1029,3099,2070
15686,0,0,51,0,-51
15687,0,0,184,0,-184
15688,0,0,2,0,-2
15689,0,0,6,0,-6
15690,1,0,83,0,-83
15691,1,1,66,1211,1145
15692,0,0,43,0,-43
15693,1,1,264,1678,1414
15694,1,1,1837,1359,-478
15695,0,0,4,0,-4
15696,0,0,46,0,-46
15697,0,0,17,0,-17
15698,0,0,45,0,-45
15699,1,1,990,1219,229
15700,0,0,14,0,-14
15701,0,0,38,0,-38
15702,1,1,458,1362,904
15703,0,0,10,0,-10
15704,1,1,20,1292,1272
15705,0,0,44,0,-44
15706,1,1,116,1315,1199
15707,1,1,661,1407,746
15708,1,0,65,0,-65
15709,1,0,80,0,-80
15710,1,1,590,1421,831
15711,1,0,3,0,-3
15712,1,1,579,1594,1015
15713,1,1,883,2416,1533
15714,0,0,41,0,-41
15715,1,1,647,2493,1846
15716,0,0,12,0,-12
15717,1,1,454,2935,2481
15718,1,0,26,0,-26
15719,1,0,4,0,-4
15720,1,0,154,0,-154
15721,0,0,32,0,-32
15722,0,0,28,0,-28
15723,1,1,437,1457,1020
15724,1,1,342,1951,1609
15725,0,0,33,0,-33
15726,1,0,139,0,-139
15727,0,0,36,0,-36
15728,0,0,70,0,-70
15729,1,0,134,0,-134
15730,1,1,745,1315,570
15731,1,0,9,0,-9
15732,0,0,46,0,-46
15733,1,1,174,1423,1249
15734,0,0,11,0,-11
15735,0,0,93,0,-93
15736,1,0,105,0,-105
15737,0,0,34,0,-34
15738,1,0,230,0,-230
15739,1,1,400,1353,953
15740,1,1,346,1205,859
15741,0,0,186,0,-186
15742,0,0,144,0,-144
15743,1,1,63,1200,1137
15744,1,1,1248,1972,724
15745,1,0,19,0,-19
15746,1,0,47,0,-47
15747,1,1,652,1306,654
15748,1,1,258,1248,990
15749,0,0,37,0,-37
15750,1,1,810,1243,433
15751,1,0,111,0,-111
15752,1,0,48,0,-48
15753,1,0,17,0,-17
15754,1,0,45,0,-45
15755,1,0,14,0,-14
15756,1,0,36,0,-36
15757,0,0,21,0,-21
15758,0,0,17,0,-17
15759,1,1,992,1350,358
15760,0,0,92,0,-92
15761,0,0,51,0,-51
15762,1,0,74,0,-74
15763,1,0,150,0,-150
15764,0,0,0,0,0
15765,1,0,9,0,-9
15766,0,0,108,0,-108
15767,0,0,98,0,-98
15768,0,0,52,0,-52
15769,1,1,302,1538,1236
15770,1,1,158,1461,1303
15771,1,1,170,1465,1295
15772,1,0,39,0,-39
15773,1,1,257,1240,983
15774,0,0,7,0,-7
15775,0,0,64,0,-64
15776,1,0,37,0,-37
15777,0,0,3,0,-3
15778,1,0,4,0,-4
15779,1,0,80,0,-80
15780,1,1,100,1595,1495
15781,1,1,28,2191,2163
15782,1,1,2644,1544,-1100
15783,1,0,89,0,-89
15784,1,0,12,0,-12
15785,0,0,21,0,-21
15786,0,0,6,0,-6
15787,1,0,14,0,-14
15788,0,0,25,0,-25
15789,0,0,26,0,-26
15790,1,1,971,1272,301
15791,1,0,46,0,-46
15792,0,0,170,0,-170
15793,1,0,2,0,-2
15794,0,0,86,0,-86
15795,1,0,65,0,-65
15796,1,0,2,0,-2
15797,0,0,8,0,-8
15798,0,0,92,0,-92
15799,0,0,11,0,-11
15800,0,0,30,0,-30
15801,0,0,18,0,-18
15802,1,1,828,2689,1861
15803,0,0,17,0,-17
15804,1,0,36,0,-36
15805,1,0,49,0,-49
15806,1,0,68,0,-68
15807,1,0,13,0,-13
15808,1,0,109,0,-109
15809,1,0,9,0,-9
15810,0,0,23,0,-23
15811,0,0,60,0,-60
15812,1,0,30,0,-30
15813,0,0,142,0,-142
15814,1,0,119,0,-119
15815,0,0,32,0,-32
15816,1,1,1499,1349,-150
15817,1,1,272,1298,1026
15818,1,0,39,0,-39
15819,1,1,630,1271,641
15820,0,0,103,0,-103
15821,1,0,9,0,-9
15822,0,0,17,0,-17
15823,1,0,73,0,-73
15824,0,0,19,0,-19
15825,1,0,11,0,-11
15826,1,0,22,0,-22
15827,1,0,19,0,-19
15828,1,1,292,1518,1226
15829,0,0,38,0,-38
15830,1,1,279,1257,978
15831,0,0,98,0,-98
15832,1,0,3,0,-3
15833,1,1,655,1873,1218
15834,1,0,22,0,-22
15835,1,0,7,0,-7
15836,1,0,35,0,-35
15837,1,0,12,0,-12
15838,0,0,73,0,-73
15839,1,1,38,1279,1241
15840,1,1,891,1637,746
15841,1,1,438,1200,762
15842,1,0,73,0,-73
15843,0,0,34,0,-34
15844,1,1,631,1229,598
15845,0,0,23,0,-23
15846,1,1,1095,3096,2001
15847,0,0,65,0,-65
15848,1,1,559,1221,662
15849,1,0,15,0,-15
15850,0,0,164,0,-164
15851,1,0,3,0,-3
15852,1,1,237,1782,1545
15853,1,1,1381,2156,775
15854,0,0,115,0,-115
15855,1,1,710,1922,1212
15856,1,1,509,1222,713
15857,0,0,82,0,-82
15858,0,0,60,0,-60
15859,0,0,27,0,-27
15860,1,0,1,0,-1
15861,0,0,9,0,-9
15862,1,1,123,1844,1721
15863,1,1,1061,1731,670
15864,1,0,14,0,-14
15865,1,0,102,0,-102
15866,1,0,28,0,-28
15867,1,1,868,1331,463
15868,1,1,221,1247,1026
15869,1,1,183,4837,4654
15870,1,1,598,1255,657
15871,1,1,412,1617,1205
15872,1,1,138,1319,1181
15873,0,0,3,0,-3
15874,1,1,53,1635,1582
15875,0,0,55,0,-55
15876,1,0,56,0,-56
15877,0,0,40,0,-40
15878,1,0,55,0,-55
15879,1,0,51,0,-51
15880,1,0,33,0,-33
15881,1,0,29,0,-29
15882,1,0,22,0,-22
15883,0,0,15,0,-15
15884,1,1,180,1645,1465
15885,0,0,79,0,-79
15886,1,1,315,1229,914
15887,1,1,407,1890,1483
15888,1,1,305,1766,1461
15889,1,1,367,1263,896
15890,0,0,11,0,-11
15891,1,0,26,0,-26
15892,1,1,1275,1392,117
15893,0,0,42,0,-42
15894,1,1,344,1257,913
15895,1,0,122,0,-122
15896,0,0,48,0,-48
15897,0,0,38,0,-38
15898,0,0,8,0,-8
15899,0,0,86,0,-86
15900,0,0,81,0,-81
15901,0,0,39,0,-39
15902,0,0,68,0,-68
15903,0,0,8,0,-8
15904,0,0,126,0,-126
15905,1,0,145,0,-145
15906,1,0,147,0,-147
15907,1,0,16,0,-16
15908,1,0,104,0,-104
15909,1,1,1128,1781,653
15910,1,0,61,0,-61
15911,0,0,87,0,-87
15912,1,1,233,1928,1695
15913,1,0,39,0,-39
15914,0,0,5,0,-5
15915,1,1,186,1861,1675
15916,1,1,188,1538,1350
15917,1,0,12,0,-12
15918,1,0,74,0,-74
15919,0,0,96,0,-96
15920,0,0,28,0,-28
15921,1,1,405,1587,1182
15922,1,0,22,0,-22
15923,1,0,8,0,-8
15924,1,1,285,1283,998
15925,0,0,37,0,-37
15926,0,0,18,0,-18
15927,1,1,192,1701,1509
15928,0,0,5,0,-5
15929,0,0,1,0,-1
15930,1,1,1334,1389,55
15931,1,0,38,0,-38
15932,1,0,19,0,-19
15933,1,0,27,0,-27
15934,0,0,137,0,-137
15935,1,0,17,0,-17
15936,1,1,77,1288,1211
15937,1,1,490,1249,759
15938,1,0,9,0,-9
15939,0,0,10,0,-10
15940,0,0,41,0,-41
15941,1,0,13,0,-13
15942,1,1,100,2291,2191
15943,0,0,27,0,-27
15944,1,0,29,0,-29
15945,1,1,214,1845,1631
15946,0,0,8,0,-8
15947,1,0,47,0,-47
